doc_id,ref,sent_index,skill_digit,inference_reason,confidence
second-tier-recruiter-290c2f6895,2.5,15,3,verbs=performs,medium
second-tier-recruiter-290c2f6895,2.5,15,5,verbs=performs,medium
second-tier-recruiter-290c2f6895,2.5,16,1,,low
second-tier-recruiter-290c2f6895,2.5,16,3,,low
second-tier-recruiter-290c2f6895,2.5,16,5,,low
second-tier-recruiter-290c2f6895,2.5,17,1,,low
second-tier-recruiter-290c2f6895,2.5,17,3,,low
second-tier-recruiter-290c2f6895,2.5,17,5,,low
second-tier-recruiter-290c2f6895,2.5,18,5,verbs=coordinates,medium
second-tier-recruiter-290c2f6895,2.5,18,7,verbs=coordinates,medium
second-tier-recruiter-290c2f6895,2.5,18,9,verbs=coordinates,medium
third-tier-recruiter-b38704b525,2.1,0,1,,low
third-tier-recruiter-b38704b525,2.1,0,3,,low
third-tier-recruiter-b38704b525,2.1,0,5,,low
third-tier-recruiter-b38704b525,2.1,1,1,,low
third-tier-recruiter-b38704b525,2.1,1,3,,low
third-tier-recruiter-b38704b525,2.1,1,5,,low
third-tier-recruiter-b38704b525,2.1,2,1,,low
third-tier-recruiter-b38704b525,2.1,2,3,,low
third-tier-recruiter-b38704b525,2.1,2,5,,low
third-tier-recruiter-b38704b525,2.2,3,7,verbs=manages,medium
third-tier-recruiter-b38704b525,2.2,3,9,verbs=manages,medium
third-tier-recruiter-b38704b525,2.2,4,5,verbs=plans,medium
third-tier-recruiter-b38704b525,2.2,4,7,verbs=plans,medium
third-tier-recruiter-b38704b525,2.2,4,9,verbs=plans,medium
third-tier-recruiter-b38704b525,2.2,5,7,verbs=evaluates,medium
third-tier-recruiter-b38704b525,2.2,5,9,verbs=evaluates,medium
third-tier-recruiter-b38704b525,2.2,6,1,,low
third-tier-recruiter-b38704b525,2.2,6,3,,low
third-tier-recruiter-b38704b525,2.2,6,5,,low
third-tier-recruiter-b38704b525,2.3,7,7,verbs=manages,medium
third-tier-recruiter-b38704b525,2.3,7,9,verbs=manages,medium
third-tier-recruiter-b38704b525,2.3,8,5,verbs=directs|evaluates|plans,high
third-tier-recruiter-b38704b525,2.3,8,7,verbs=directs|evaluates|plans,high
third-tier-recruiter-b38704b525,2.3,8,9,verbs=directs|evaluates|plans,high
third-tier-recruiter-b38704b525,2.3,9,1,,low
third-tier-recruiter-b38704b525,2.3,9,3,,low
third-tier-recruiter-b38704b525,2.3,9,5,,low
third-tier-recruiter-b38704b525,2.3,10,7,verbs=supervises,medium
third-tier-recruiter-b38704b525,2.3,10,9,verbs=supervises,medium
third-tier-recruiter-b38704b525,2.4,11,7,verbs=manages,medium
third-tier-recruiter-b38704b525,2.4,11,9,verbs=manages,medium
third-tier-recruiter-b38704b525,2.4,12,5,verbs=plans,medium
third-tier-recruiter-b38704b525,2.4,12,7,verbs=plans,medium
third-tier-recruiter-b38704b525,2.4,12,9,verbs=plans,medium
third-tier-recruiter-b38704b525,2.4,13,1,,low
third-tier-recruiter-b38704b525,2.4,13,3,,low
third-tier-recruiter-b38704b525,2.4,13,5,,low
third-tier-recruiter-b38704b525,2.5,14,7,verbs=manages,medium
third-tier-recruiter-b38704b525,2.5,14,9,verbs=manages,medium
third-tier-recruiter-b38704b525,2.5,15,1,,low
third-tier-recruiter-b38704b525,2.5,15,3,,low
third-tier-recruiter-b38704b525,2.5,15,5,,low
third-tier-recruiter-b38704b525,2.5,16,1,,low
third-tier-recruiter-b38704b525,2.5,16,3,,low
third-tier-recruiter-b38704b525,2.5,16,5,,low
third-tier-recruiter-b38704b525,2.5,17,1,,low
third-tier-recruiter-b38704b525,2.5,17,3,,low
third-tier-recruiter-b38704b525,2.5,17,5,,low
third-tier-recruiter-b38704b525,2.6,18,7,verbs=supervises,medium
third-tier-recruiter-b38704b525,2.6,18,9,verbs=supervises,medium
third-tier-recruiter-b38704b525,2.6,19,1,,low
third-tier-recruiter-b38704b525,2.6,19,3,,low
third-tier-recruiter-b38704b525,2.6,19,5,,low
third-tier-recruiter-b38704b525,2.6,20,1,verbs=maintains,medium
third-tier-recruiter-b38704b525,2.6,20,3,verbs=maintains,medium
third-tier-recruiter-b38704b525,2.6,20,5,verbs=maintains,medium
third-tier-recruiter-b38704b525,2.6,21,3,verbs=monitors,medium
third-tier-recruiter-b38704b525,2.6,21,5,verbs=monitors,medium
third-tier-recruiter-b38704b525,2.6,21,7,verbs=monitors,medium
third-tier-recruiter-b38704b525,2.6,22,5,verbs=plans,medium
third-tier-recruiter-b38704b525,2.6,22,7,verbs=plans,medium
third-tier-recruiter-b38704b525,2.6,22,9,verbs=plans,medium
third-tier-recruiter-b38704b525,2.6,23,1,,low
third-tier-recruiter-b38704b525,2.6,23,3,,low
third-tier-recruiter-b38704b525,2.6,23,5,,low
third-tier-recruiter-b38704b525,2.6,24,7,verbs=manages,medium
third-tier-recruiter-b38704b525,2.6,24,9,verbs=manages,medium
third-tier-recruiter-b38704b525,2.6,25,1,,low
third-tier-recruiter-b38704b525,2.6,25,3,,low
third-tier-recruiter-b38704b525,2.6,25,5,,low
third-tier-recruiter-b38704b525,2.6,26,1,,low
third-tier-recruiter-b38704b525,2.6,26,3,,low
third-tier-recruiter-b38704b525,2.6,26,5,,low
missile-facility-manager-c23c801fd2,2.1,0,1,verbs=performs,medium
missile-facility-manager-c23c801fd2,2.1,0,3,verbs=performs,medium
missile-facility-manager-c23c801fd2,2.1,0,5,verbs=performs,medium
missile-facility-manager-c23c801fd2,2.1,1,1,verbs=inspects,medium
missile-facility-manager-c23c801fd2,2.1,1,3,verbs=inspects,medium
missile-facility-manager-c23c801fd2,2.1,1,5,verbs=inspects,medium
missile-facility-manager-c23c801fd2,2.1,2,1,verbs=performs|tests,medium
missile-facility-manager-c23c801fd2,2.1,2,3,verbs=performs|tests,medium
missile-facility-manager-c23c801fd2,2.1,2,5,verbs=performs|tests,medium
missile-facility-manager-c23c801fd2,2.1,2,7,verbs=performs|tests,medium
missile-facility-manager-c23c801fd2,2.1,3,1,verbs=performs|tests,medium
missile-facility-manager-c23c801fd2,2.1,3,3,verbs=performs|tests,medium
missile-facility-manager-c23c801fd2,2.1,3,5,verbs=performs|tests,medium
missile-facility-manager-c23c801fd2,2.1,3,7,verbs=performs|tests,medium
missile-facility-manager-c23c801fd2,2.1,4,1,verbs=inspects|maintains,medium
missile-facility-manager-c23c801fd2,2.1,4,3,verbs=inspects|maintains,medium
missile-facility-manager-c23c801fd2,2.1,4,5,verbs=inspects|maintains,medium
missile-facility-manager-c23c801fd2,2.1,5,1,verbs=operates,medium
missile-facility-manager-c23c801fd2,2.1,5,3,verbs=operates,medium
missile-facility-manager-c23c801fd2,2.1,5,5,verbs=operates,medium
missile-facility-manager-c23c801fd2,2.1,6,1,,low
missile-facility-manager-c23c801fd2,2.1,6,3,,low
missile-facility-manager-c23c801fd2,2.1,6,5,,low
missile-facility-manager-c23c801fd2,2.1,7,1,verbs=operates,medium
missile-facility-manager-c23c801fd2,2.1,7,3,verbs=operates,medium
missile-facility-manager-c23c801fd2,2.1,7,5,verbs=operates,medium
missile-facility-manager-c23c801fd2,2.1,8,1,verbs=operates|performs,medium
missile-facility-manager-c23c801fd2,2.1,8,3,verbs=operates|performs,medium
missile-facility-manager-c23c801fd2,2.1,8,5,verbs=operates|performs,medium
missile-facility-manager-c23c801fd2,2.2,9,1,,low
missile-facility-manager-c23c801fd2,2.2,9,3,,low
missile-facility-manager-c23c801fd2,2.2,9,5,,low
missile-facility-manager-c23c801fd2,2.2,10,1,,low
missile-facility-manager-c23c801fd2,2.2,10,3,,low
missile-facility-manager-c23c801fd2,2.2,10,5,,low
missile-facility-manager-c23c801fd2,2.2,11,1,,low
missile-facility-manager-c23c801fd2,2.2,11,3,,low
missile-facility-manager-c23c801fd2,2.2,11,5,,low
missile-facility-manager-c23c801fd2,2.2,12,1,verbs=performs,medium
missile-facility-manager-c23c801fd2,2.2,12,3,verbs=performs,medium
missile-facility-manager-c23c801fd2,2.2,12,5,verbs=performs,medium
missile-facility-manager-c23c801fd2,2.2,13,1,,low
missile-facility-manager-c23c801fd2,2.2,13,3,,low
missile-facility-manager-c23c801fd2,2.2,13,5,,low
missile-facility-manager-c23c801fd2,2.2,14,1,,low
missile-facility-manager-c23c801fd2,2.2,14,3,,low
missile-facility-manager-c23c801fd2,2.2,14,5,,low
missile-facility-manager-c23c801fd2,2.2,15,1,,low
missile-facility-manager-c23c801fd2,2.2,15,3,,low
missile-facility-manager-c23c801fd2,2.2,15,5,,low
missile-facility-manager-c23c801fd2,2.2,16,1,,low
missile-facility-manager-c23c801fd2,2.2,16,3,,low
missile-facility-manager-c23c801fd2,2.2,16,5,,low
missile-facility-manager-c23c801fd2,2.2,17,7,verbs=supervises,medium
missile-facility-manager-c23c801fd2,2.2,17,9,verbs=supervises,medium
missile-facility-manager-c23c801fd2,2.2,18,1,,low
missile-facility-manager-c23c801fd2,2.2,18,3,,low
missile-facility-manager-c23c801fd2,2.2,18,5,,low
missile-facility-manager-c23c801fd2,2.2,19,1,,low
missile-facility-manager-c23c801fd2,2.2,19,3,,low
missile-facility-manager-c23c801fd2,2.2,19,5,,low
missile-facility-manager-c23c801fd2,2.2,20,1,,low
missile-facility-manager-c23c801fd2,2.2,20,3,,low
missile-facility-manager-c23c801fd2,2.2,20,5,,low
missile-facility-manager-c23c801fd2,2.2,21,1,verbs=performs,medium
missile-facility-manager-c23c801fd2,2.2,21,3,verbs=performs,medium
missile-facility-manager-c23c801fd2,2.2,21,5,verbs=performs,medium
missile-facility-manager-c23c801fd2,2.2,22,1,,low
missile-facility-manager-c23c801fd2,2.2,22,3,,low
missile-facility-manager-c23c801fd2,2.2,22,5,,low
missile-facility-manager-c23c801fd2,2.2,23,1,verbs=maintains,medium
missile-facility-manager-c23c801fd2,2.2,23,3,verbs=maintains,medium
missile-facility-manager-c23c801fd2,2.2,23,5,verbs=maintains,medium
missile-facility-manager-c23c801fd2,2.2,24,1,,low
missile-facility-manager-c23c801fd2,2.2,24,3,,low
missile-facility-manager-c23c801fd2,2.2,24,5,,low
missile-facility-manager-c23c801fd2,2.2,25,1,verbs=maintains,medium
missile-facility-manager-c23c801fd2,2.2,25,3,verbs=maintains,medium
missile-facility-manager-c23c801fd2,2.2,25,5,verbs=maintains,medium
combat-crew-communications-112e9d7334,2.1,0,1,,low
combat-crew-communications-112e9d7334,2.1,0,3,,low
combat-crew-communications-112e9d7334,2.1,0,5,,low
combat-crew-communications-112e9d7334,2.2,1,1,,low
combat-crew-communications-112e9d7334,2.2,1,3,,low
combat-crew-communications-112e9d7334,2.2,1,5,,low
combat-crew-communications-112e9d7334,2.3,2,1,,low
combat-crew-communications-112e9d7334,2.3,2,3,,low
combat-crew-communications-112e9d7334,2.3,2,5,,low
combat-crew-communications-112e9d7334,2.4,3,1,,low
combat-crew-communications-112e9d7334,2.4,3,3,,low
combat-crew-communications-112e9d7334,2.4,3,5,,low
combat-crew-communications-112e9d7334,2.5,4,1,,low
combat-crew-communications-112e9d7334,2.5,4,3,,low
combat-crew-communications-112e9d7334,2.5,4,5,,low
combat-crew-communications-112e9d7334,2.6,5,1,,low
combat-crew-communications-112e9d7334,2.6,5,3,,low
combat-crew-communications-112e9d7334,2.6,5,5,,low
combat-crew-communications-112e9d7334,2.7,6,1,,low
combat-crew-communications-112e9d7334,2.7,6,3,,low
combat-crew-communications-112e9d7334,2.7,6,5,,low
combat-crew-communications-112e9d7334,2.8,7,1,,low
combat-crew-communications-112e9d7334,2.8,7,3,,low
combat-crew-communications-112e9d7334,2.8,7,5,,low
combat-crew-communications-112e9d7334,2.9,8,1,,low
combat-crew-communications-112e9d7334,2.9,8,3,,low
combat-crew-communications-112e9d7334,2.9,8,5,,low
combat-crew-communications-112e9d7334,2.10,9,1,,low
combat-crew-communications-112e9d7334,2.10,9,3,,low
combat-crew-communications-112e9d7334,2.10,9,5,,low
professional-military-education-instructor-984347c3c0,2.1,0,1,,low
professional-military-education-instructor-984347c3c0,2.1,0,3,,low
professional-military-education-instructor-984347c3c0,2.1,0,5,,low
professional-military-education-instructor-984347c3c0,2.1,1,1,,low
professional-military-education-instructor-984347c3c0,2.1,1,3,,low
professional-military-education-instructor-984347c3c0,2.1,1,5,,low
professional-military-education-instructor-984347c3c0,2.1,2,5,verbs=coordinates,medium
professional-military-education-instructor-984347c3c0,2.1,2,7,verbs=coordinates,medium
professional-military-education-instructor-984347c3c0,2.1,2,9,verbs=coordinates,medium
professional-military-education-instructor-984347c3c0,2.1,3,1,,low
professional-military-education-instructor-984347c3c0,2.1,3,3,,low
professional-military-education-instructor-984347c3c0,2.1,3,5,,low
professional-military-education-instructor-984347c3c0,2.1,4,7,verbs=manages,medium
professional-military-education-instructor-984347c3c0,2.1,4,9,verbs=manages,medium
professional-military-education-instructor-984347c3c0,2.1,5,1,,low
professional-military-education-instructor-984347c3c0,2.1,5,3,,low
professional-military-education-instructor-984347c3c0,2.1,5,5,,low
professional-military-education-instructor-984347c3c0,2.1,6,5,verbs=plans,medium
professional-military-education-instructor-984347c3c0,2.1,6,7,verbs=plans,medium
professional-military-education-instructor-984347c3c0,2.1,6,9,verbs=plans,medium
professional-military-education-instructor-984347c3c0,2.2,7,7,verbs=directs,medium
professional-military-education-instructor-984347c3c0,2.2,7,9,verbs=directs,medium
professional-military-education-instructor-984347c3c0,2.2,8,3,verbs=monitors,medium
professional-military-education-instructor-984347c3c0,2.2,8,5,verbs=monitors,medium
professional-military-education-instructor-984347c3c0,2.2,8,7,verbs=monitors,medium
professional-military-education-instructor-984347c3c0,2.3,9,7,verbs=supervises,medium
professional-military-education-instructor-984347c3c0,2.3,9,9,verbs=supervises,medium
professional-military-education-instructor-984347c3c0,2.3,10,7,verbs=evaluates,medium
professional-military-education-instructor-984347c3c0,2.3,10,9,verbs=evaluates,medium
professional-military-education-instructor-984347c3c0,2.3,11,7,verbs=advises,medium
professional-military-education-instructor-984347c3c0,2.3,11,9,verbs=advises,medium
professional-military-education-instructor-984347c3c0,2.4,12,1,verbs=maintains,medium
professional-military-education-instructor-984347c3c0,2.4,12,3,verbs=maintains,medium
professional-military-education-instructor-984347c3c0,2.4,12,5,verbs=maintains,medium
professional-military-education-instructor-984347c3c0,2.4,13,1,,low
professional-military-education-instructor-984347c3c0,2.4,13,3,,low
professional-military-education-instructor-984347c3c0,2.4,13,5,,low
professional-military-education-instructor-984347c3c0,2.4,14,1,,low
professional-military-education-instructor-984347c3c0,2.4,14,3,,low
professional-military-education-instructor-984347c3c0,2.4,14,5,,low
professional-military-education-instructor-984347c3c0,2.4,15,1,,low
professional-military-education-instructor-984347c3c0,2.4,15,3,,low
professional-military-education-instructor-984347c3c0,2.4,15,5,,low
professional-military-education-instructor-984347c3c0,2.5,16,1,verbs=maintains|records,medium
professional-military-education-instructor-984347c3c0,2.5,16,3,verbs=maintains|records,medium
professional-military-education-instructor-984347c3c0,2.5,16,5,verbs=maintains|records,medium
professional-military-education-instructor-984347c3c0,2.5,17,1,verbs=maintains,medium
professional-military-education-instructor-984347c3c0,2.5,17,3,verbs=maintains,medium
professional-military-education-instructor-984347c3c0,2.5,17,5,verbs=maintains,medium
professional-military-education-instructor-984347c3c0,2.5,18,1,,low
professional-military-education-instructor-984347c3c0,2.5,18,3,,low
professional-military-education-instructor-984347c3c0,2.5,18,5,,low
professional-military-education-instructor-984347c3c0,2.5,19,1,,low
professional-military-education-instructor-984347c3c0,2.5,19,3,,low
professional-military-education-instructor-984347c3c0,2.5,19,5,,low
professional-military-education-instructor-984347c3c0,2.5,20,1,,low
professional-military-education-instructor-984347c3c0,2.5,20,3,,low
professional-military-education-instructor-984347c3c0,2.5,20,5,,low
professional-military-education-instructor-984347c3c0,2.5,21,1,,low
professional-military-education-instructor-984347c3c0,2.5,21,3,,low
professional-military-education-instructor-984347c3c0,2.5,21,5,,low
professional-military-education-instructor-984347c3c0,2.5,22,1,,low
professional-military-education-instructor-984347c3c0,2.5,22,3,,low
professional-military-education-instructor-984347c3c0,2.5,22,5,,low
professional-military-education-instructor-984347c3c0,2.5,23,1,,low
professional-military-education-instructor-984347c3c0,2.5,23,3,,low
professional-military-education-instructor-984347c3c0,2.5,23,5,,low
professional-military-education-instructor-984347c3c0,2.5,24,1,,low
professional-military-education-instructor-984347c3c0,2.5,24,3,,low
professional-military-education-instructor-984347c3c0,2.5,24,5,,low
professional-military-education-instructor-984347c3c0,2.5,25,1,,low
professional-military-education-instructor-984347c3c0,2.5,25,3,,low
professional-military-education-instructor-984347c3c0,2.5,25,5,,low
professional-military-education-instructor-984347c3c0,2.5,26,1,,low
professional-military-education-instructor-984347c3c0,2.5,26,3,,low
professional-military-education-instructor-984347c3c0,2.5,26,5,,low
professional-military-education-instructor-984347c3c0,2.5,27,1,,low
professional-military-education-instructor-984347c3c0,2.5,27,3,,low
professional-military-education-instructor-984347c3c0,2.5,27,5,,low
professional-military-education-instructor-984347c3c0,2.5,28,1,,low
professional-military-education-instructor-984347c3c0,2.5,28,3,,low
professional-military-education-instructor-984347c3c0,2.5,28,5,,low
professional-military-education-instructor-984347c3c0,2.5,29,1,,low
professional-military-education-instructor-984347c3c0,2.5,29,3,,low
professional-military-education-instructor-984347c3c0,2.5,29,5,,low
professional-military-education-instructor-984347c3c0,2.5,30,1,,low
professional-military-education-instructor-984347c3c0,2.5,30,3,,low
professional-military-education-instructor-984347c3c0,2.5,30,5,,low
professional-military-education-instructor-984347c3c0,2.5,31,1,,low
professional-military-education-instructor-984347c3c0,2.5,31,3,,low
professional-military-education-instructor-984347c3c0,2.5,31,5,,low
professional-military-education-instructor-984347c3c0,2.5,32,1,,low
professional-military-education-instructor-984347c3c0,2.5,32,3,,low
professional-military-education-instructor-984347c3c0,2.5,32,5,,low
professional-military-education-instructor-984347c3c0,2.5,33,1,,low
professional-military-education-instructor-984347c3c0,2.5,33,3,,low
professional-military-education-instructor-984347c3c0,2.5,33,5,,low
professional-military-education-instructor-984347c3c0,2.5,34,1,,low
professional-military-education-instructor-984347c3c0,2.5,34,3,,low
professional-military-education-instructor-984347c3c0,2.5,34,5,,low
professional-military-education-instructor-984347c3c0,2.5,35,1,,low
professional-military-education-instructor-984347c3c0,2.5,35,3,,low
professional-military-education-instructor-984347c3c0,2.5,35,5,,low
professional-military-education-instructor-984347c3c0,2.5,36,3,verbs=tests,medium
professional-military-education-instructor-984347c3c0,2.5,36,5,verbs=tests,medium
professional-military-education-instructor-984347c3c0,2.5,36,7,verbs=tests,medium
professional-military-education-instructor-984347c3c0,2.5,37,1,,low
professional-military-education-instructor-984347c3c0,2.5,37,3,,low
professional-military-education-instructor-984347c3c0,2.5,37,5,,low
professional-military-education-instructor-984347c3c0,2.5,38,1,,low
professional-military-education-instructor-984347c3c0,2.5,38,3,,low
professional-military-education-instructor-984347c3c0,2.5,38,5,,low
professional-military-education-instructor-984347c3c0,2.5,39,1,,low
professional-military-education-instructor-984347c3c0,2.5,39,3,,low
professional-military-education-instructor-984347c3c0,2.5,39,5,,low
professional-military-education-instructor-984347c3c0,2.5,40,1,,low
professional-military-education-instructor-984347c3c0,2.5,40,3,,low
professional-military-education-instructor-984347c3c0,2.5,40,5,,low
professional-military-education-instructor-984347c3c0,2.5,41,1,,low
professional-military-education-instructor-984347c3c0,2.5,41,3,,low
professional-military-education-instructor-984347c3c0,2.5,41,5,,low
professional-military-education-instructor-984347c3c0,2.5,42,1,,low
professional-military-education-instructor-984347c3c0,2.5,42,3,,low
professional-military-education-instructor-984347c3c0,2.5,42,5,,low
professional-military-education-instructor-984347c3c0,2.5,43,1,,low
professional-military-education-instructor-984347c3c0,2.5,43,3,,low
professional-military-education-instructor-984347c3c0,2.5,43,5,,low
professional-military-education-instructor-984347c3c0,2.5,44,1,,low
professional-military-education-instructor-984347c3c0,2.5,44,3,,low
professional-military-education-instructor-984347c3c0,2.5,44,5,,low
professional-military-education-instructor-984347c3c0,2.5,45,1,,low
professional-military-education-instructor-984347c3c0,2.5,45,3,,low
professional-military-education-instructor-984347c3c0,2.5,45,5,,low
professional-military-education-instructor-984347c3c0,2.5,46,1,,low
professional-military-education-instructor-984347c3c0,2.5,46,3,,low
professional-military-education-instructor-984347c3c0,2.5,46,5,,low
professional-military-education-instructor-984347c3c0,2.5,47,1,,low
professional-military-education-instructor-984347c3c0,2.5,47,3,,low
professional-military-education-instructor-984347c3c0,2.5,47,5,,low
professional-military-education-instructor-984347c3c0,2.5,48,1,,low
professional-military-education-instructor-984347c3c0,2.5,48,3,,low
professional-military-education-instructor-984347c3c0,2.5,48,5,,low
professional-military-education-instructor-984347c3c0,2.5,49,1,,low
professional-military-education-instructor-984347c3c0,2.5,49,3,,low
professional-military-education-instructor-984347c3c0,2.5,49,5,,low
professional-military-education-instructor-984347c3c0,2.5,50,1,,low
professional-military-education-instructor-984347c3c0,2.5,50,3,,low
professional-military-education-instructor-984347c3c0,2.5,50,5,,low
professional-military-education-instructor-984347c3c0,2.5,51,1,,low
professional-military-education-instructor-984347c3c0,2.5,51,3,,low
professional-military-education-instructor-984347c3c0,2.5,51,5,,low
professional-military-education-instructor-984347c3c0,2.5,52,1,,low
professional-military-education-instructor-984347c3c0,2.5,52,3,,low
professional-military-education-instructor-984347c3c0,2.5,52,5,,low
professional-military-education-instructor-984347c3c0,2.5,53,1,,low
professional-military-education-instructor-984347c3c0,2.5,53,3,,low
professional-military-education-instructor-984347c3c0,2.5,53,5,,low
professional-military-education-instructor-984347c3c0,2.5,54,1,,low
professional-military-education-instructor-984347c3c0,2.5,54,3,,low
professional-military-education-instructor-984347c3c0,2.5,54,5,,low
professional-military-education-instructor-984347c3c0,2.5,55,1,,low
professional-military-education-instructor-984347c3c0,2.5,55,3,,low
professional-military-education-instructor-984347c3c0,2.5,55,5,,low
professional-military-education-instructor-984347c3c0,2.5,56,1,,low
professional-military-education-instructor-984347c3c0,2.5,56,3,,low
professional-military-education-instructor-984347c3c0,2.5,56,5,,low
professional-military-education-instructor-984347c3c0,2.5,57,1,,low
professional-military-education-instructor-984347c3c0,2.5,57,3,,low
professional-military-education-instructor-984347c3c0,2.5,57,5,,low
professional-military-education-instructor-984347c3c0,2.5,58,1,,low
professional-military-education-instructor-984347c3c0,2.5,58,3,,low
professional-military-education-instructor-984347c3c0,2.5,58,5,,low
professional-military-education-instructor-984347c3c0,2.5,59,1,,low
professional-military-education-instructor-984347c3c0,2.5,59,3,,low
professional-military-education-instructor-984347c3c0,2.5,59,5,,low
professional-military-education-instructor-984347c3c0,2.5,60,1,,low
professional-military-education-instructor-984347c3c0,2.5,60,3,,low
professional-military-education-instructor-984347c3c0,2.5,60,5,,low
professional-military-education-instructor-984347c3c0,2.5,61,1,,low
professional-military-education-instructor-984347c3c0,2.5,61,3,,low
professional-military-education-instructor-984347c3c0,2.5,61,5,,low
professional-military-education-instructor-984347c3c0,2.5,62,1,,low
professional-military-education-instructor-984347c3c0,2.5,62,3,,low
professional-military-education-instructor-984347c3c0,2.5,62,5,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.1,0,3,verbs=monitors,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.1,0,5,verbs=monitors,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.1,0,7,verbs=monitors,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.1,1,5,verbs=plans,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.1,1,7,verbs=plans,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.1,1,9,verbs=plans,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.1,2,1,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.1,2,3,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.1,2,5,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.1,3,1,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.1,3,3,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.1,3,5,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.2,4,1,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.2,4,3,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.2,4,5,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.2,5,1,verbs=records,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.2,5,3,verbs=records,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.2,5,5,verbs=records,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.2,6,3,verbs=analyzes|monitors|plans,high
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.2,6,5,verbs=analyzes|monitors|plans,high
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.2,6,7,verbs=analyzes|monitors|plans,high
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.2,6,9,verbs=analyzes|monitors|plans,high
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.2,7,5,verbs=plans,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.2,7,7,verbs=plans,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.2,7,9,verbs=plans,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.2,8,3,verbs=aligns,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.2,8,5,verbs=aligns,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.2,8,7,verbs=aligns,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.3,9,1,verbs=records,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.3,9,3,verbs=records,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.3,9,5,verbs=records,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.4,10,1,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.4,10,3,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.4,10,5,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.4,11,1,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.4,11,3,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.4,11,5,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.4,12,7,verbs=advises,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.4,12,9,verbs=advises,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.4,13,1,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.4,13,3,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.4,13,5,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.5,14,7,verbs=manages,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.5,14,9,verbs=manages,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.5,15,1,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.5,15,3,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.5,15,5,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.5,16,1,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.5,16,3,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.5,16,5,,low
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.5,17,5,verbs=analyzes|evaluates,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.5,17,7,verbs=analyzes|evaluates,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.5,17,9,verbs=analyzes|evaluates,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.6,18,5,verbs=coordinates,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.6,18,7,verbs=coordinates,medium
enlisted-professional-military-education-instructional-system-designer-402e971af5,2.6,18,9,verbs=coordinates,medium
