doc_id,ref,sent_index,text_for_embedding,metadata_json
public-health-3682dc3c36,2.1,3,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] Controls disease transmission through patient interviews, epidemiological investigations, patient education and community outreach programs.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 3, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,4,"[PUBLIC HEALTH | Duty 2.1 | Skills: 7,9] Advises professionals on control measures.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 4, ""skill_digits"": [""7"", ""9""]}"
public-health-3682dc3c36,2.1,5,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] Updates and completes associated records and forms.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 5, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,6,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] Investigates disease outbreaks.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 6, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,7,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] Collects and compiles epidemiological data.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 7, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,8,"[PUBLIC HEALTH | Duty 2.1 | Skills: 7,9] Identifies, evaluates, and reports trends.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 8, ""skill_digits"": [""7"", ""9""]}"
public-health-3682dc3c36,2.1,9,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] 2.1.2.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 9, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,10,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] Conducts food safety and defense programs.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 10, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,11,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] Inspects sanitary condition of containers and vehicles.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 11, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,12,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] Ensures food origin and distribution are from approved sources.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 12, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,13,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] Inspects foods for wholesomeness and contract compliance.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 13, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,14,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] Makes recommendations for disposition of deteriorated or distressed foods.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 14, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,15,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] Assesses risks associated with production, transportation, storage, preparation and serving of food.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 15, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,16,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] Recommends measures to prevent contamination (unintentional as well as intentional), deterioration and completes Food Vulnerability Assessments.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 16, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,17,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] Inspects operational rations.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 17, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,18,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] Collects and ships food for laboratory analysis.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 18, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,19,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] Investigates customer complaints and food recalls.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 19, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,20,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5,7,9] Evaluates and completes inspection records.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 20, ""skill_digits"": [""1"", ""3"", ""5"", ""7"", ""9""]}"
public-health-3682dc3c36,2.1,21,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] 2.1.3.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 21, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,22,"[PUBLIC HEALTH | Duty 2.1 | Skills: 5,7,9] Plans and conducts medical entomology program.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 22, ""skill_digits"": [""5"", ""7"", ""9""]}"
public-health-3682dc3c36,2.1,23,"[PUBLIC HEALTH | Duty 2.1 | Skills: 7,9] Evaluates vector-borne disease risk.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 23, ""skill_digits"": [""7"", ""9""]}"
public-health-3682dc3c36,2.1,24,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] Conducts disease and pest/vector surveillance.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 24, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,25,"[PUBLIC HEALTH | Duty 2.1 | Skills: 3,5,7] Monitors compliance and effectiveness of vector and pest management control measures.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 25, ""skill_digits"": [""3"", ""5"", ""7""]}"
public-health-3682dc3c36,2.1,26,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] Recommends prevention and control measures.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 26, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,27,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] Provides education and training on prevention and control of vector-borne diseases.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 27, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,28,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] 2.1.4.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 28, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,29,"[PUBLIC HEALTH | Duty 2.1 | Skills: 5,7,9] Plans and conducts sanitation programs.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 29, ""skill_digits"": [""5"", ""7"", ""9""]}"
public-health-3682dc3c36,2.1,30,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] Conducts sanitary evaluations of food, public facilities, and military and civilian contract aircraft.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 30, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,31,"[PUBLIC HEALTH | Duty 2.1 | Skills: 3,5,7,9] Determines compliance with sanitary standards and reports discrepancies.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 31, ""skill_digits"": [""3"", ""5"", ""7"", ""9""]}"
public-health-3682dc3c36,2.1,32,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] Provides food handler, disease outbreak, and community health education and training.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 32, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,33,"[PUBLIC HEALTH | Duty 2.1 | Skills: 1,3,5] 2.1.5.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 33, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.1,34,"[PUBLIC HEALTH | Duty 2.1 | Skills: 5,7,9] Plans, organizes, and conducts public health contingency response programs.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.1"", ""sent_index"": 34, ""skill_digits"": [""5"", ""7"", ""9""]}"
public-health-3682dc3c36,2.2,35,"[PUBLIC HEALTH | Duty 2.2 | Skills: 1,3,5] Force Health Management:","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.2"", ""sent_index"": 35, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.2,36,"[PUBLIC HEALTH | Duty 2.2 | Skills: 1,3,5] 2.2.1.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.2"", ""sent_index"": 36, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.2,37,"[PUBLIC HEALTH | Duty 2.2 | Skills: 1,3,5] Assists in Occupational Health Programs.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.2"", ""sent_index"": 37, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.2,38,"[PUBLIC HEALTH | Duty 2.2 | Skills: 1,3,5] Ensures personnel receive appropriate pre-employment, periodic and termination occupational examinations.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.2"", ""sent_index"": 38, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.2,39,"[PUBLIC HEALTH | Duty 2.2 | Skills: 1,3,5] Conducts occupational audiometric evaluations.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.2"", ""sent_index"": 39, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.2,40,"[PUBLIC HEALTH | Duty 2.2 | Skills: 1,3,5] Provides consultation to supervisors and workers in personal hygiene, occupational hazards, hazard communications and personal protective equipment.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.2"", ""sent_index"": 40, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.2,41,"[PUBLIC HEALTH | Duty 2.2 | Skills: 1,3,5,7] Performs occupational epidemiology and monitors results of occupational health examinations to detect adverse trends.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.2"", ""sent_index"": 41, ""skill_digits"": [""1"", ""3"", ""5"", ""7""]}"
public-health-3682dc3c36,2.2,42,"[PUBLIC HEALTH | Duty 2.2 | Skills: 1,3,5] Investigates occupational illnesses and assists with completion of fitness and risk evaluations.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.2"", ""sent_index"": 42, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.2,43,"[PUBLIC HEALTH | Duty 2.2 | Skills: 7,9] Advises healthcare providers on workplace hazards.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.2"", ""sent_index"": 43, ""skill_digits"": [""7"", ""9""]}"
public-health-3682dc3c36,2.2,44,"[PUBLIC HEALTH | Duty 2.2 | Skills: 7,9] Manages and provides quality control of occupational health examinations.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.2"", ""sent_index"": 44, ""skill_digits"": [""7"", ""9""]}"
public-health-3682dc3c36,2.2,45,"[PUBLIC HEALTH | Duty 2.2 | Skills: 1,3,5] Conducts shop visits at the discretion of the Occupational & Environmental Health Working Group.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.2"", ""sent_index"": 45, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.2,46,"[PUBLIC HEALTH | Duty 2.2 | Skills: 1,3,5] 2.2.2.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.2"", ""sent_index"": 46, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.2,47,"[PUBLIC HEALTH | Duty 2.2 | Skills: 1,3,5] Grants Aeromedical Services Information Management System (ASIMS) access to authorized medical group personnel.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.2"", ""sent_index"": 47, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.2,48,"[PUBLIC HEALTH | Duty 2.2 | Skills: 1,3,5,7] Maintains Commander Designee requests from non-medical users (e.g., Unit Deployment Managers), Unit Health Monitors, Unit Fitness Program Managers, First Sergeants, and Commanders.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.2"", ""sent_index"": 48, ""skill_digits"": [""1"", ""3"", ""5"", ""7""]}"
public-health-3682dc3c36,2.2,49,"[PUBLIC HEALTH | Duty 2.2 | Skills: 1,3,5] 2.2.3.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.2"", ""sent_index"": 49, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.2,50,"[PUBLIC HEALTH | Duty 2.2 | Skills: 5,7,9] Plans and conducts deployment medicine programs.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.2"", ""sent_index"": 50, ""skill_digits"": [""5"", ""7"", ""9""]}"
public-health-3682dc3c36,2.2,51,"[PUBLIC HEALTH | Duty 2.2 | Skills: 1,3,5] Oversees medical clearances for deploying personnel.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.2"", ""sent_index"": 51, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.2,52,"[PUBLIC HEALTH | Duty 2.2 | Skills: 1,3,5] Provides deploying personnel with medical intelligence briefs to include the threat of vector borne disease and prevention; use of personal protective equipment.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.2"", ""sent_index"": 52, ""skill_digits"": [""1"", ""3"", ""5""]}"
public-health-3682dc3c36,2.2,53,"[PUBLIC HEALTH | Duty 2.2 | Skills: 1,3,5] Also oversees medical reintegration by ensuring all re-deployers complete required post-deployment medical requirements.","{""doc_id"": ""public-health-3682dc3c36"", ""afsc_title"": ""PUBLIC HEALTH"", ""afsc_codes"": [""4H091"", ""4H071"", ""4H051"", ""4H031"", ""4H011""], ""ref"": ""2.2"", ""sent_index"": 53, ""skill_digits"": [""1"", ""3"", ""5""]}"
respiratory-care-practitioner-9fdac629f2,2.1,0,"[RESPIRATORY CARE PRACTITIONER | Duty 2.1 | Skills: 1,3,5] Respiratory Care Services: Supports life by management of invasive/non-invasive mechanical ventilation of neonates, pediatrics and/or adults.","{""doc_id"": ""respiratory-care-practitioner-9fdac629f2"", ""afsc_title"": ""RESPIRATORY CARE PRACTITIONER"", ""afsc_codes"": [""4J090"", ""4J072*"", ""4J052*"", ""4J032*"", ""4J012*""], ""ref"": ""2.1"", ""sent_index"": 0, ""skill_digits"": [""1"", ""3"", ""5""]}"
respiratory-care-practitioner-9fdac629f2,2.1,1,"[RESPIRATORY CARE PRACTITIONER | Duty 2.1 | Skills: 1,3,5] Performs comprehensive assessment of patient’s cardiopulmonary status.","{""doc_id"": ""respiratory-care-practitioner-9fdac629f2"", ""afsc_title"": ""RESPIRATORY CARE PRACTITIONER"", ""afsc_codes"": [""4J090"", ""4J072*"", ""4J052*"", ""4J032*"", ""4J012*""], ""ref"": ""2.1"", ""sent_index"": 1, ""skill_digits"": [""1"", ""3"", ""5""]}"
respiratory-care-practitioner-9fdac629f2,2.1,2,"[RESPIRATORY CARE PRACTITIONER | Duty 2.1 | Skills: 1,3,5] Assists physicians to establish and maintain artificial airways.","{""doc_id"": ""respiratory-care-practitioner-9fdac629f2"", ""afsc_title"": ""RESPIRATORY CARE PRACTITIONER"", ""afsc_codes"": [""4J090"", ""4J072*"", ""4J052*"", ""4J032*"", ""4J012*""], ""ref"": ""2.1"", ""sent_index"": 2, ""skill_digits"": [""1"", ""3"", ""5""]}"
respiratory-care-practitioner-9fdac629f2,2.1,3,"[RESPIRATORY CARE PRACTITIONER | Duty 2.1 | Skills: 1,3,5] Administers aerosol therapies (bland, medicated, and metered dose).","{""doc_id"": ""respiratory-care-practitioner-9fdac629f2"", ""afsc_title"": ""RESPIRATORY CARE PRACTITIONER"", ""afsc_codes"": [""4J090"", ""4J072*"", ""4J052*"", ""4J032*"", ""4J012*""], ""ref"": ""2.1"", ""sent_index"": 3, ""skill_digits"": [""1"", ""3"", ""5""]}"
respiratory-care-practitioner-9fdac629f2,2.1,4,"[RESPIRATORY CARE PRACTITIONER | Duty 2.1 | Skills: 1,3,5] Performs airway clearance techniques, such as oral, nasal, and tracheal suctioning; coughing; deep breathing instruction; exercises and chest physical therapy.","{""doc_id"": ""respiratory-care-practitioner-9fdac629f2"", ""afsc_title"": ""RESPIRATORY CARE PRACTITIONER"", ""afsc_codes"": [""4J090"", ""4J072*"", ""4J052*"", ""4J032*"", ""4J012*""], ""ref"": ""2.1"", ""sent_index"": 4, ""skill_digits"": [""1"", ""3"", ""5""]}"
respiratory-care-practitioner-9fdac629f2,2.1,5,"[RESPIRATORY CARE PRACTITIONER | Duty 2.1 | Skills: 1,3,5] Performs lung expansion techniques.","{""doc_id"": ""respiratory-care-practitioner-9fdac629f2"", ""afsc_title"": ""RESPIRATORY CARE PRACTITIONER"", ""afsc_codes"": [""4J090"", ""4J072*"", ""4J052*"", ""4J032*"", ""4J012*""], ""ref"": ""2.1"", ""sent_index"": 5, ""skill_digits"": [""1"", ""3"", ""5""]}"
respiratory-care-practitioner-9fdac629f2,2.1,6,"[RESPIRATORY CARE PRACTITIONER | Duty 2.1 | Skills: 3,5,7] Monitors physiological responses to therapies to include vital signs, arterial blood gases, and blood chemistry changes.","{""doc_id"": ""respiratory-care-practitioner-9fdac629f2"", ""afsc_title"": ""RESPIRATORY CARE PRACTITIONER"", ""afsc_codes"": [""4J090"", ""4J072*"", ""4J052*"", ""4J032*"", ""4J012*""], ""ref"": ""2.1"", ""sent_index"": 6, ""skill_digits"": [""3"", ""5"", ""7""]}"
respiratory-care-practitioner-9fdac629f2,2.1,7,"[RESPIRATORY CARE PRACTITIONER | Duty 2.1 | Skills: 3,5,7,9] Determines needs related to the frequency and duration of the treatment regime ordered by the physician.","{""doc_id"": ""respiratory-care-practitioner-9fdac629f2"", ""afsc_title"": ""RESPIRATORY CARE PRACTITIONER"", ""afsc_codes"": [""4J090"", ""4J072*"", ""4J052*"", ""4J032*"", ""4J012*""], ""ref"": ""2.1"", ""sent_index"": 7, ""skill_digits"": [""3"", ""5"", ""7"", ""9""]}"
respiratory-care-practitioner-9fdac629f2,2.1,8,"[RESPIRATORY CARE PRACTITIONER | Duty 2.1 | Skills: 1,3,5] Interprets clinical data and recommends additional procedures and/or pharmacologic interventions to physicians.","{""doc_id"": ""respiratory-care-practitioner-9fdac629f2"", ""afsc_title"": ""RESPIRATORY CARE PRACTITIONER"", ""afsc_codes"": [""4J090"", ""4J072*"", ""4J052*"", ""4J032*"", ""4J012*""], ""ref"": ""2.1"", ""sent_index"": 8, ""skill_digits"": [""1"", ""3"", ""5""]}"
respiratory-care-practitioner-9fdac629f2,2.1,9,"[RESPIRATORY CARE PRACTITIONER | Duty 2.1 | Skills: 1,3,5] Assists physicians with the performance of procedures, such as intubation/extubation, chest tube/arterial line insertions, weaning from patients from ventilators, etc.","{""doc_id"": ""respiratory-care-practitioner-9fdac629f2"", ""afsc_title"": ""RESPIRATORY CARE PRACTITIONER"", ""afsc_codes"": [""4J090"", ""4J072*"", ""4J052*"", ""4J032*"", ""4J012*""], ""ref"": ""2.1"", ""sent_index"": 9, ""skill_digits"": [""1"", ""3"", ""5""]}"
respiratory-care-practitioner-9fdac629f2,2.1,10,"[RESPIRATORY CARE PRACTITIONER | Duty 2.1 | Skills: 1,3,5] Communicates with multidisciplinary care team about discrepancies and concerns.","{""doc_id"": ""respiratory-care-practitioner-9fdac629f2"", ""afsc_title"": ""RESPIRATORY CARE PRACTITIONER"", ""afsc_codes"": [""4J090"", ""4J072*"", ""4J052*"", ""4J032*"", ""4J012*""], ""ref"": ""2.1"", ""sent_index"": 10, ""skill_digits"": [""1"", ""3"", ""5""]}"
